timestamp,imsi,lac_id,cell_id,realtime,year,month,day,hour,minute,second,base_id,longitude,latitude
1.54E+12,4.60E+17,16789,67570187,2.02E+13,2018,10,3,10,36,41,16789-67570187,123.4206772,41.81034851
1.54E+12,4.60E+17,16789,67790101,2.02E+13,2018,10,3,10,40,14,16789-67790101,123.4180069,41.8096199
1.54E+12,4.60E+17,16789,67693325,2.02E+13,2018,10,3,10,44,12,16789-67693325,123.3980179,41.80838013
1.54E+12,4.60E+17,16887,67685643,2.02E+13,2018,10,3,10,45,4,16887-67685643,123.3872375,41.81021118
1.54E+12,4.60E+17,16887,67638069,2.02E+13,2018,10,3,10,47,1,16887-67638069,123.3706284,41.81869888
1.54E+12,4.60E+17,16887,67638069,2.02E+13,2018,10,3,10,47,1,16887-67638069,123.3706284,41.81869888
1.54E+12,4.60E+17,16794,67684403,2.02E+13,2018,10,3,10,53,45,16794-67684403,123.3593903,41.80435944
1.54E+12,4.60E+17,16794,67649587,2.02E+13,2018,10,3,10,55,29,16794-67649587,123.356308,41.80183029
1.54E+12,4.60E+17,16388,235149107,2.02E+13,2018,10,3,10,56,16,16388-235149107,123.35466,41.79874039
1.54E+12,4.60E+17,16388,2515211,2.02E+13,2018,10,3,10,57,11,16388-2515211,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,67358731,2.02E+13,2018,10,3,10,58,47,16388-67358731,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67874099,2.02E+13,2018,10,3,10,59,48,16388-67874099,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,12810883,2.02E+13,2018,10,3,11,0,20,16388-12810883,123.3412094,41.77822876
1.54E+12,4.60E+17,16404,2571572,2.02E+13,2018,10,3,11,1,3,16404-2571572,123.3355789,41.77890015
1.54E+12,4.60E+17,16388,67874611,2.02E+13,2018,10,3,11,12,44,16388-67874611,123.3356934,41.78720856
1.54E+12,4.60E+17,16388,67874611,2.02E+13,2018,10,3,11,15,3,16388-67874611,123.3356934,41.78720856
1.54E+12,4.60E+17,16388,67874611,2.02E+13,2018,10,3,11,17,31,16388-67874611,123.3356934,41.78720856
1.54E+12,4.60E+17,16388,67874613,2.02E+13,2018,10,3,11,25,2,16388-67874613,123.3356934,41.78720856
1.54E+12,4.60E+17,16388,67874109,2.02E+13,2018,10,3,11,36,23,16388-67874109,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,67874109,2.02E+13,2018,10,3,11,40,0,16388-67874109,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,67874109,2.02E+13,2018,10,3,11,43,47,16388-67874109,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,67874109,2.02E+13,2018,10,3,11,45,54,16388-67874109,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,67874109,2.02E+13,2018,10,3,11,48,21,16388-67874109,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,67874109,2.02E+13,2018,10,3,11,49,31,16388-67874109,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,67874109,2.02E+13,2018,10,3,11,49,43,16388-67874109,123.3396072,41.78351974
1.54E+12,4.60E+17,16388,12810883,2.02E+13,2018,10,3,11,57,2,16388-12810883,123.3412094,41.77822876
1.54E+12,4.60E+17,16643,2571788,2.02E+13,2018,10,3,11,59,29,16643-2571788,123.3468018,41.77865982
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,12,44,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687988,2.02E+13,2018,10,3,12,17,53,16643-67687988,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,19,3,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687968,2.02E+13,2018,10,3,12,21,12,16643-67687968,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,28,15,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,33,27,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,40,3,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,55,16,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,55,59,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,12,56,32,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687988,2.02E+13,2018,10,3,12,57,41,16643-67687988,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,10,26,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,16,35,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,28,43,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,33,28,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,33,44,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,51,55,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,53,52,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,13,55,49,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,14,13,59,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,14,16,11,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,14,17,42,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687998,2.02E+13,2018,10,3,14,21,38,16643-67687998,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687988,2.02E+13,2018,10,3,14,37,47,16643-67687988,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67687988,2.02E+13,2018,10,3,14,39,33,16643-67687988,123.3629379,41.77523041
1.54E+12,4.60E+17,16643,67686964,2.02E+13,2018,10,3,14,44,24,16643-67686964,123.3592834,41.78012085
1.54E+12,4.60E+17,16794,67672372,2.02E+13,2018,10,3,14,52,57,16794-67672372,123.3720703,41.79911041
1.54E+12,4.60E+17,16794,67287820,2.02E+13,2018,10,3,14,54,30,16794-67287820,123.3762817,41.8028717
1.54E+12,4.60E+17,16887,67671053,2.02E+13,2018,10,3,14,55,19,16887-67671053,123.3785324,41.80574036
1.54E+12,4.60E+17,16887,67660319,2.02E+13,2018,10,3,14,57,2,16887-67660319,123.3815765,41.8060112
1.54E+12,4.60E+17,16887,67696651,2.02E+13,2018,10,3,14,58,13,16887-67696651,123.3826599,41.8101387
1.54E+12,4.60E+17,16789,67584268,2.02E+13,2018,10,3,15,8,38,16789-67584268,123.4143829,41.81169891
1.54E+12,4.60E+17,16789,67570239,2.02E+13,2018,10,3,15,8,57,16789-67570239,123.4206772,41.81034851
1.54E+12,4.60E+17,16789,12601477,2.02E+13,2018,10,3,15,15,55,16789-12601477,123.4207916,41.81219864
1.54E+12,4.60E+17,16789,12601477,2.02E+13,2018,10,3,15,17,35,16789-12601477,123.4207916,41.81219864
1.54E+12,4.60E+17,16642,249675276,2.02E+13,2018,10,3,15,27,53,16642-249675276,123.4569016,41.82500839
1.54E+12,4.60E+17,16789,67291453,2.02E+13,2018,10,3,16,10,47,16789-67291453,123.4166718,41.8102417
1.54E+12,4.60E+17,16789,67291453,2.02E+13,2018,10,3,16,10,50,16789-67291453,123.4166718,41.8102417
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,16,12,52,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16789,13102221,2.02E+13,2018,10,3,16,19,58,16789-13102221,123.424881,41.8098793
1.54E+12,4.60E+17,16789,67291405,2.02E+13,2018,10,3,16,50,23,16789-67291405,123.4166718,41.8102417
1.54E+12,4.60E+17,16789,249616141,2.02E+13,2018,10,3,17,15,41,16789-249616141,123.4087067,41.80638123
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,17,57,31,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,17,58,39,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,18,19,44,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,18,19,57,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,18,29,52,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,18,52,33,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16789,67291444,2.02E+13,2018,10,3,19,8,24,16789-67291444,123.4166718,41.8102417
1.54E+12,4.60E+17,16789,67291444,2.02E+13,2018,10,3,20,24,19,16789-67291444,123.4166718,41.8102417
1.54E+12,4.60E+17,16789,67291445,2.02E+13,2018,10,3,20,36,20,16789-67291445,123.4166718,41.8102417
1.54E+12,4.60E+17,16789,67291443,2.02E+13,2018,10,3,22,6,17,16789-67291443,123.4166718,41.8102417
1.54E+12,4.60E+17,16789,67291445,2.02E+13,2018,10,3,22,31,14,16789-67291445,123.4166718,41.8102417
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,22,47,17,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,9,29,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,15,37,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,17,44,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,25,15,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,29,50,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,31,55,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,47,14,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16642,249675788,2.02E+13,2018,10,3,23,54,46,16642-249675788,123.4136581,41.81689835
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,0,15,21,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,0,15,58,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,0,17,3,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,0,43,54,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,1,46,36,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,1,50,29,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,1,50,55,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,2,29,0,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,4,4,30,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,4,29,22,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,4,42,18,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,5,9,37,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,5,21,49,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,7,1,45,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,7,9,27,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,7,31,1,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,7,34,21,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,7,38,36,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,8,1,32,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,8,37,42,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,9,7,48,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,9,44,49,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,10,5,7,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,10,20,25,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,10,32,38,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,11,26,38,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,11,36,0,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,11,51,23,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,12,0,6,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,12,1,11,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,12,1,31,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,12,29,30,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,12,54,26,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,12,54,26,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,61726605,2.02E+13,2018,10,3,13,24,36,16644-61726605,123.415947,41.82638931
1.54E+12,4.60E+17,16644,61726605,2.02E+13,2018,10,3,13,25,34,16644-61726605,123.415947,41.82638931
1.54E+12,4.60E+17,16644,67663667,2.02E+13,2018,10,3,13,25,36,16644-67663667,123.4168396,41.82715988
1.54E+12,4.60E+17,16644,61726606,2.02E+13,2018,10,3,13,27,1,16644-61726606,123.415947,41.82638931
1.54E+12,4.60E+17,16644,67291147,2.02E+13,2018,10,3,13,28,18,16644-67291147,123.4133606,41.82601166
1.54E+12,4.60E+17,16644,61395342,2.02E+13,2018,10,3,13,31,22,16644-61395342,123.4227829,41.83375931
1.54E+12,4.60E+17,16644,2270476,2.02E+13,2018,10,3,13,31,36,16644-2270476,123.4118118,41.82775879
1.54E+12,4.60E+17,16644,13087629,2.02E+13,2018,10,3,13,34,0,16644-13087629,123.4068375,41.81980896
1.54E+12,4.60E+17,16789,67662881,2.02E+13,2018,10,3,13,37,25,16789-67662881,123.4104309,41.81703186
1.54E+12,4.60E+17,16789,67662901,2.02E+13,2018,10,3,13,39,26,16789-67662901,123.4104309,41.81703186
1.54E+12,4.60E+17,16644,2486293,2.02E+13,2018,10,3,13,46,1,16644-2486293,123.4064331,41.81716919
1.54E+12,4.60E+17,16644,2236221,2.02E+13,2018,10,3,13,49,17,16644-2236221,123.4052505,41.81732178
1.54E+12,4.60E+17,16644,2486293,2.02E+13,2018,10,3,14,36,36,16644-2486293,123.4064331,41.81716919
1.54E+12,4.60E+17,16644,2486293,2.02E+13,2018,10,3,14,55,28,16644-2486293,123.4064331,41.81716919
1.54E+12,4.60E+17,16789,67662901,2.02E+13,2018,10,3,15,37,32,16789-67662901,123.4104309,41.81703186
1.54E+12,4.60E+17,16644,67678261,2.02E+13,2018,10,3,15,43,31,16644-67678261,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,16,3,18,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,16,18,41,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,16,36,14,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,67663677,2.02E+13,2018,10,3,17,18,39,16644-67663677,123.4168396,41.82715988
1.54E+12,4.60E+17,16644,235152672,2.02E+13,2018,10,3,17,20,16,16644-235152672,123.4253387,41.82685852
1.54E+12,4.60E+17,16789,2582581,2.02E+13,2018,10,3,17,21,47,16789-2582581,123.4263535,41.81867981
1.54E+12,4.60E+17,16789,67568139,2.02E+13,2018,10,3,17,25,18,16789-67568139,123.4248505,41.80847931
1.54E+12,4.60E+17,16789,249616139,2.02E+13,2018,10,3,18,12,4,16789-249616139,123.4087067,41.80638123
1.54E+12,4.60E+17,16789,249616139,2.02E+13,2018,10,3,18,15,53,16789-249616139,123.4087067,41.80638123
1.54E+12,4.60E+17,16789,249616139,2.02E+13,2018,10,3,18,47,9,16789-249616139,123.4087067,41.80638123
1.54E+12,4.60E+17,16789,67567668,2.02E+13,2018,10,3,18,48,44,16789-67567668,123.4087296,41.80886078
1.54E+12,4.60E+17,16789,67567668,2.02E+13,2018,10,3,19,11,37,16789-67567668,123.4087296,41.80886078
1.54E+12,4.60E+17,16789,67567668,2.02E+13,2018,10,3,19,21,17,16789-67567668,123.4087296,41.80886078
1.54E+12,4.60E+17,16789,249616139,2.02E+13,2018,10,3,19,30,42,16789-249616139,123.4087067,41.80638123
1.54E+12,4.60E+17,16789,249616139,2.02E+13,2018,10,3,19,31,55,16789-249616139,123.4087067,41.80638123
1.54E+12,4.60E+17,16789,67567668,2.02E+13,2018,10,3,19,32,53,16789-67567668,123.4087296,41.80886078
1.54E+12,4.60E+17,16644,67678261,2.02E+13,2018,10,3,19,56,39,16644-67678261,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678271,2.02E+13,2018,10,3,19,59,42,16644-67678271,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678261,2.02E+13,2018,10,3,20,6,46,16644-67678261,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678271,2.02E+13,2018,10,3,20,41,11,16644-67678271,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678271,2.02E+13,2018,10,3,20,42,40,16644-67678271,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678270,2.02E+13,2018,10,3,20,55,15,16644-67678270,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678260,2.02E+13,2018,10,3,21,1,8,16644-67678260,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678260,2.02E+13,2018,10,3,21,16,20,16644-67678260,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,67678261,2.02E+13,2018,10,3,21,25,27,16644-67678261,123.4133682,41.81906128
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,22,3,9,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,22,11,36,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,22,25,49,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,22,30,49,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16644,2352661,2.02E+13,2018,10,3,22,42,41,16644-2352661,123.4142914,41.83049011
1.54E+12,4.60E+17,16887,67657267,2.02E+13,2018,10,3,0,0,4,16887-67657267,123.3898087,41.81626892
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,46,6,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,46,39,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,47,53,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,48,18,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,48,35,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,49,24,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,49,41,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16409,67652770,2.02E+13,2018,10,3,4,50,54,16409-67652770,123.3876038,41.82257843
1.54E+12,4.60E+17,16887,67657267,2.02E+13,2018,10,3,4,56,14,16887-67657267,123.3898087,41.81626892
1.54E+12,4.60E+17,16887,67657267,2.02E+13,2018,10,3,4,58,6,16887-67657267,123.3898087,41.81626892
1.54E+12,4.60E+17,16887,67657267,2.02E+13,2018,10,3,4,59,45,16887-67657267,123.3898087,41.81626892
1.54E+12,4.60E+17,16887,67657267,2.02E+13,2018,10,3,5,3,20,16887-67657267,123.3898087,41.81626892
1.54E+12,4.60E+17,16887,67657269,2.02E+13,2018,10,3,5,5,51,16887-67657269,123.3898087,41.81626892
1.54E+12,4.60E+17,16887,67657247,2.02E+13,2018,10,3,5,13,7,16887-67657247,123.3898087,41.81626892
1.54E+12,4.60E+17,16887,67657247,2.02E+13,2018,10,3,5,17,58,16887-67657247,123.3898087,41.81626892
1.54E+12,4.60E+17,16887,12611725,2.02E+13,2018,10,3,5,25,29,16887-12611725,123.391777,41.81332016
1.54E+12,4.60E+17,16887,12611725,2.02E+13,2018,10,3,5,31,48,16887-12611725,123.391777,41.81332016
1.54E+12,4.60E+17,16887,12611725,2.02E+13,2018,10,3,5,33,3,16887-12611725,123.391777,41.81332016
1.54E+12,4.60E+17,16887,12611725,2.02E+13,2018,10,3,5,38,20,16887-12611725,123.391777,41.81332016
1.54E+12,4.60E+17,16887,67685683,2.02E+13,2018,10,3,5,43,0,16887-67685683,123.3872375,41.81021118
1.54E+12,4.60E+17,16655,67262741,2.02E+13,2018,10,3,5,55,53,16655-67262741,123.3938675,41.7949791
1.54E+12,4.60E+17,16794,67371827,2.02E+13,2018,10,3,6,10,21,16794-67371827,123.3938675,41.7949791
1.54E+12,4.60E+17,16794,67371827,2.02E+13,2018,10,3,6,14,0,16794-67371827,123.3938675,41.7949791
1.54E+12,4.60E+17,16642,2180925,2.02E+13,2018,10,3,6,33,32,16642-2180925,123.3974915,41.79610062
1.54E+12,4.60E+17,16642,2180925,2.02E+13,2018,10,3,6,35,15,16642-2180925,123.3974915,41.79610062
1.54E+12,4.60E+17,16642,2180925,2.02E+13,2018,10,3,6,35,54,16642-2180925,123.3974915,41.79610062
1.54E+12,4.60E+17,16642,2180925,2.02E+13,2018,10,3,6,38,29,16642-2180925,123.3974915,41.79610062
1.54E+12,4.60E+17,16642,2180925,2.02E+13,2018,10,3,6,39,13,16642-2180925,123.3974915,41.79610062
1.54E+12,4.60E+17,16642,2180925,2.02E+13,2018,10,3,6,39,57,16642-2180925,123.3974915,41.79610062
1.54E+12,4.60E+17,16642,235025173,2.02E+13,2018,10,3,6,46,7,16642-235025173,123.3870926,41.78590775
1.54E+12,4.60E+17,16642,249676555,2.02E+13,2018,10,3,6,46,17,16642-249676555,123.3891907,41.78546906
1.54E+12,4.60E+17,16642,2576907,2.02E+13,2018,10,3,6,54,17,16642-2576907,123.406723,41.59967041
1.54E+12,4.60E+17,16642,249678859,2.02E+13,2018,10,3,6,55,49,16642-249678859,123.3748779,41.53720856
1.54E+12,4.60E+17,16642,235026197,2.02E+13,2018,10,3,6,56,39,16642-235026197,123.3845367,41.54256058
1.54E+12,4.60E+17,16704,61620101,2.02E+13,2018,10,3,5,1,15,16704-61620101,122.3643799,41.76124954
1.54E+12,4.60E+17,16704,61620101,2.02E+13,2018,10,3,5,1,16,16704-61620101,122.3643799,41.76124954
1.54E+12,4.60E+17,16641,67358220,2.02E+13,2018,10,3,5,21,14,16641-67358220,122.7210464,41.95203018
1.54E+12,4.60E+17,16394,235108363,2.02E+13,2018,10,3,5,41,41,16394-235108363,122.8992233,42.02447891
1.54E+12,4.60E+17,16389,67983373,2.02E+13,2018,10,3,6,36,27,16389-67983373,123.2430496,41.89614868
1.54E+12,4.60E+17,16642,249679372,2.02E+13,2018,10,3,6,50,6,16642-249679372,123.3848801,41.81599045
1.54E+12,4.60E+17,16789,2582580,2.02E+13,2018,10,3,7,0,58,16789-2582580,123.4263535,41.81867981
1.54E+12,4.60E+17,16642,2180669,2.02E+13,2018,10,3,7,5,15,16642-2180669,123.4403229,41.8205986
1.54E+12,4.60E+17,16642,2180669,2.02E+13,2018,10,3,7,6,6,16642-2180669,123.4403229,41.8205986
1.54E+12,4.60E+17,16885,67118869,2.02E+13,2018,10,3,7,8,50,16885-67118869,123.4363098,41.81896973
1.54E+12,4.60E+17,16885,67211573,2.02E+13,2018,10,3,7,14,38,16885-67211573,123.4404373,41.81866837
1.54E+12,4.60E+17,16789,68102669,2.02E+13,2018,10,3,7,17,3,16789-68102669,123.4345474,41.81629181
1.54E+12,4.60E+17,16789,68102709,2.02E+13,2018,10,3,7,19,5,16789-68102709,123.4345474,41.81629181
1.54E+12,4.60E+17,16789,68102709,2.02E+13,2018,10,3,7,20,40,16789-68102709,123.4345474,41.81629181
1.54E+12,4.60E+17,16789,68102709,2.02E+13,2018,10,3,7,27,57,16789-68102709,123.4345474,41.81629181
1.54E+12,4.60E+17,16789,68102709,2.02E+13,2018,10,3,7,29,0,16789-68102709,123.4345474,41.81629181
1.54E+12,4.60E+17,16883,67319317,2.02E+13,2018,10,3,7,36,11,16883-67319317,123.4369812,41.81771088
1.54E+12,4.60E+17,16885,67210548,2.02E+13,2018,10,3,7,47,33,16885-67210548,123.4431534,41.81735992
1.54E+12,4.60E+17,16885,234955553,2.02E+13,2018,10,3,7,54,2,16885-234955553,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955572,2.02E+13,2018,10,3,8,6,51,16885-234955572,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955572,2.02E+13,2018,10,3,8,9,57,16885-234955572,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955552,2.02E+13,2018,10,3,8,10,55,16885-234955552,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955553,2.02E+13,2018,10,3,8,14,47,16885-234955553,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955553,2.02E+13,2018,10,3,8,32,7,16885-234955553,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955553,2.02E+13,2018,10,3,8,34,0,16885-234955553,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955553,2.02E+13,2018,10,3,8,37,23,16885-234955553,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955553,2.02E+13,2018,10,3,8,43,18,16885-234955553,123.4435272,41.81632996
1.54E+12,4.60E+17,16885,234955553,2.02E+13,2018,10,3,9,4,56,16885-234955553,123.4435272,41.81632996
